Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission
Ford,Focus,2012,Universal,183000.0,1000.0,Petrol,Manual
Toyota,Camry,2015,Sedan,206333.0,2500.0,Hybrid,Automatic
Mercedes,Vito,1998,Minivan,24666.0,2300.0,Diesel,Automatic
Renault,Megane,2016,Universal,106000.0,1461.0,Diesel,Automatic
Mitsubishi,Outlander,2013,Minivan,210000.0,2000.0,Plug-in Hybrid,Automatic
Audi,A6,2000,Sedan,298000.0,1800.0,Petrol,Manual
Volkswagen,Eos,2007,Cabriolet,187645.0,2000.0,Petrol,Manual
Toyota,Prius,2014,Hatchback,170000.0,1800.0,Hybrid,Automatic
Toyota,Corolla,2015,Sedan,162000.0,1400.0,Diesel,Manual
BMW,5 Series,1999,Sedan,290675.0,3000.0,Diesel,Automatic
Audi,A8,1996,Sedan,300000.0,3700.0,Metan/Propan,Automatic
Volvo,XC90,2006,SUV,162000.0,2900.0,Metan/Propan,Automatic
Hyundai,Santa FE,2015,Crossover,161000.0,2000.0,Diesel,Automatic
Mercedes,E Class,2010,Sedan,200617.0,2200.0,Diesel,Automatic
Mercedes,S Class,1991,Sedan,328000.0,3200.0,Metan/Propan,Automatic
Dacia,Logan,2011,Universal,235000.0,1500.0,Diesel,Manual
Opel,Corsa,2011,Hatchback,197452.0,1400.0,Petrol,Manual
Dacia,Logan,2011,Minivan,142389.0,1500.0,Diesel,Manual
Volvo,XC60,2016,Crossover,166000.0,2400.0,Diesel,Automatic
BMW,5 Series,2003,Hatchback,209551.0,2200.0,Petrol,Automatic
Volvo,XC60,2017,Crossover,140408.0,2400.0,Diesel,Automatic
Honda,CR-V,2014,Crossover,175000.0,1600.0,Diesel,Manual
KIA,Sportage,2020,Crossover,24000.0,1600.0,Petrol,Automatic
Porsche,Macan,2018,SUV,36080.0,1984.0,Petrol,Automatic
Volkswagen,Touran,2004,Minivan,291000.0,1600.0,Petrol,Manual
Opel,Astra,2005,Universal,214000.0,1700.0,Diesel,Manual
Volkswagen,Passat,2009,Sedan,210000.0,1900.0,Diesel,Manual
Toyota,Prius,2016,Hatchback,115000.0,1800.0,Hybrid,Automatic
Mercedes,Vito,2001,Microvan,225328.0,2200.0,Diesel,Manual
Volkswagen,Passat,2013,Sedan,98000.0,1800.0,Petrol,Automatic
Hyundai,Santa FE,2011,Crossover,167000.0,2400.0,Metan/Propan,Manual
Renault,Scenic,2004,Minivan,200000.0,1500.0,Diesel,Manual
Volkswagen,Golf,2004,Universal,220000.0,1900.0,Diesel,Manual
Land Rover,Freelander,2004,SUV,160000.0,2489.0,Metan/Propan,Automatic
Volvo,S60,2011,Sedan,182431.0,1596.0,Petrol,Automatic
Nissan,Maxima,1998,Sedan,210000.0,2000.0,Petrol,Manual
Mercedes,E Class,2003,Sedan,282000.0,2200.0,Diesel,Automatic
Renault,Scenic,2010,Minivan,236000.0,1500.0,Diesel,Manual
Nissan,Primera,2003,Sedan,298000.0,1800.0,Petrol,Manual
BMW,X5,2015,Crossover,56895.0,2000.0,Plug-in Hybrid,Automatic
Audi,A5,2018,Sedan,28000.0,2000.0,Petrol,Automatic
Suzuki,Grand Vitara,2007,Crossover,156993.0,2000.0,Petrol,Manual
Opel,Astra,2004,Sedan,300000.0,1400.0,Metan/Propan,Manual
Renault,Grand Scenic,2004,Minivan,270000.0,1500.0,Diesel,Manual
Mercedes,Series (W124),1989,Sedan,30000.0,2000.0,Diesel,Manual
Skoda,Citigo,2015,Coupe,111111.0,999.0,Metan/Propan,Manual
Vaz,2121niva,2006,SUV,173555.0,1690.0,Metan/Propan,Manual
Mercedes,Series (W123),1983,SUV,99999.0,200.0,Diesel,Manual
Nissan,Qashqai+2,2009,SUV,172004.0,1500.0,Diesel,Manual
KIA,Sorento,2005,SUV,230000.0,2555.0,Diesel,Manual
Toyota,Corolla,2006,Hatchback,310000.0,1400.0,Diesel,Manual
Opel,Meriva,2009,Hatchback,154560.0,1300.0,Diesel,Manual
Toyota,Auris,2014,Universal,164000.0,1800.0,Petrol,Automatic
Ford,Courier,2000,Combi,10000.0,1800.0,Diesel,Manual
Toyota,Avensis,2009,Sedan,218000.0,1998.0,Diesel,Manual
Skoda,Superb,2015,Sedan,130000.0,1968.0,Diesel,Automatic
Mercedes,R Class,2007,Universal,144000.0,3495.0,Petrol,Automatic
Opel,Astra,1992,Coupe,130000.0,1300.0,Petrol,Manual
Audi,A4,2006,Sedan,340000.0,2000.0,Diesel,Manual
Mazda,323,1996,Universal,1111.0,1300.0,Petrol,Manual
Land Rover,Freelander,2010,SUV,199000.0,2200.0,Diesel,Automatic
Volvo,XC90,2004,Crossover,400000.0,2400.0,Diesel,Automatic
Skoda,Fabia,2005,Hatchback,125000.0,1400.0,Petrol,Manual
Skoda,Superb,2011,Sedan,106400.0,1400.0,Petrol,Manual
Volkswagen,Golf,2015,Hatchback,124000.0,1400.0,Plug-in Hybrid,Automatic
Peugeot,307,2003,Hatchback,220000.0,1600.0,Petrol,Manual
Audi,Q7,2009,SUV,64555.0,3000.0,Diesel,Automatic
Opel,Vectra,1991,Sedan,300000.0,1700.0,Diesel,Manual
Mercedes,Vito,2007,Minivan,280788.0,2200.0,Diesel,Manual
Mercedes,Vito,2002,Microvan,243000.0,2200.0,Diesel,Manual
Skoda,Fabia,2004,Combi,320000.0,1400.0,Diesel,Manual
Toyota,Corolla Verso,2003,Universal,390000.0,1800.0,Metan/Propan,Manual
Mercedes,E Class,2013,Universal,248886.0,2200.0,Diesel,Automatic
Lexus,CT Series,2015,Hatchback,66457.0,1800.0,Hybrid,Automatic
Hyundai,Getz,2003,Hatchback,183000.0,1100.0,Petrol,Manual
Honda,CR-V,2008,Crossover,199999.0,1999.0,Metan/Propan,Manual
Volkswagen,Sharan,2002,Minivan,370000.0,1900.0,Diesel,Manual
Opel,Zafira,2008,Microvan,170000.0,1598.0,Metan/Propan,Manual
Audi,A8,1999,Sedan,343150.0,4200.0,Metan/Propan,Automatic
Chevrolet,Tacuma,2005,Microvan,174000.0,1600.0,Metan/Propan,Manual
Mazda,MPV,2003,Minivan,180000.0,2000.0,Diesel,Manual
Dacia,Logan,2009,Universal,150589.0,1400.0,Metan/Propan,Manual
Volkswagen,Golf,2014,Hatchback,116399.0,1197.0,Petrol,Automatic
Mercedes,GLA,2016,Crossover,63000.0,1461.0,Diesel,Automatic
Citroen,Berlingo,2009,Universal,24000.0,1400.0,Metan/Propan,Manual
Fiat,Marea,2002,Minivan,224000.0,1900.0,Diesel,Manual
Audi,A4,1997,Sedan,267892.0,1800.0,Petrol,Manual
Mercedes,GL Class,2007,Universal,212156.0,3000.0,Diesel,Automatic
Ford,Transit Connect,2010,Minivan,181000.0,1800.0,Diesel,Manual
Volkswagen,Tiguan,2009,Crossover,151000.0,1400.0,Petrol,Manual
Audi,80,1988,Sedan,246000.0,1800.0,Petrol,Manual
Peugeot,307,2004,Universal,270000.0,1400.0,Diesel,Manual
BMW,3 Series,2013,Universal,187000.0,1995.0,Diesel,Manual
Toyota,Corolla,2020,Sedan,15349.0,1800.0,Petrol,Automatic
Honda,Civic,2015,Sedan,104000.0,2000.0,Petrol,Automatic
Toyota,Rav 4,2002,SUV,265000.0,2000.0,Petrol,Automatic
BMW,X3,2006,Crossover,280000.0,2000.0,Diesel,Manual
BMW,4 series,2016,Sedan,211150.0,2000.0,Diesel,Automatic
Jaguar,Xf,2012,Sedan,120000.0,2200.0,Diesel,Automatic
BMW,5 Series,2004,Universal,388000.0,2500.0,Diesel,Automatic
Hyundai,Trajet,2003,Minivan,10000.0,2000.0,Metan/Propan,Manual
Renault,Kangoo,2002,Minivan,300000.0,1900.0,Diesel,Manual
KIA,Sorento,2003,SUV,299000.0,2500.0,Diesel,Automatic
Mercedes,E Class,1999,Sedan,440000.0,2200.0,Diesel,Automatic
BMW,5 Series,2013,Sedan,170000.0,3000.0,Hybrid,Automatic
Toyota,Avensis,2003,Universal,228000.0,2000.0,Diesel,Manual
Skoda,Kodiaq,2017,Crossover,154000.0,2000.0,Diesel,Automatic
Mercedes,Viano,2006,Microvan,281926.0,2200.0,Diesel,Automatic
Volkswagen,Scirocco,2010,Hatchback,151843.0,1390.0,Petrol,Manual
Toyota,Camry,2014,Sedan,89000.0,2500.0,Hybrid,Automatic
BMW,X5,2015,Crossover,115000.0,3000.0,Petrol,Automatic
Seat,Cordoba,2002,Universal,244000.0,1400.0,Petrol,Manual
BMW,5 Series,2002,Sedan,264000.0,2000.0,Metan/Propan,Manual
Toyota,Rav 4,2008,Crossover,235000.0,2200.0,Diesel,Manual
Ford,C-Max,2012,Universal,184000.0,2000.0,Hybrid,Automatic
Mercedes,CLK Class,1998,Coupe,340000.0,200.0,Metan/Propan,Manual
KIA,Sorento,2013,Crossover,93000.0,2400.0,Petrol,Automatic
BMW,X3,2014,SUV,190000.0,200.0,Diesel,Automatic
Mercedes,A Class,2016,Hatchback,25000.0,1500.0,Diesel,Automatic
Hyundai,i40,2012,Universal,211000.0,1700.0,Diesel,Automatic
Dacia,Duster,2011,Crossover,166600.0,1496.0,Diesel,Manual
Volkswagen,Vento,1997,Sedan,480000.0,1600.0,Metan/Propan,Manual
Ford,Fusion,2005,Hatchback,213000.0,1400.0,Petrol,Manual
Mercedes,E Class,2011,Sedan,240000.0,2200.0,Diesel,Automatic
Toyota,Land Cruiser Prado,2014,SUV,147000.0,2700.0,Petrol,Automatic
Dacia,Duster,2019,SUV,81000.0,1500.0,Diesel,Manual
Honda,Accord,1993,Sedan,230682.0,2000.0,Metan/Propan,Manual
Volkswagen,Passat,2010,Sedan,197000.0,1400.0,Petrol,Automatic
Mercedes,B Class,2019,Microvan,41000.0,1460.0,Diesel,Automatic
Ford,Escape,2014,Crossover,198555.0,1600.0,Petrol,Automatic
Skoda,Fabia,2011,Universal,180034.0,1200.0,Diesel,Manual
Audi,A5,2015,Sedan,145000.0,2000.0,Diesel,Automatic
Vaz,2110,2004,Sedan,238000.0,1499.0,Metan/Propan,Manual
Chevrolet,Impala,2007,Sedan,270000.0,3500.0,Petrol,Automatic
Skoda,Octavia,2010,Hatchback,78000.0,1600.0,Metan/Propan,Manual
Mercedes,S Class,2001,Sedan,260000.0,4000.0,Diesel,Automatic
Mercedes,E Class,1993,Sedan,200000.0,2500.0,Diesel,Manual
Vaz,2106,1995,Sedan,9999.0,1500.0,Petrol,Manual
Audi,A4,1996,Hatchback,250000.0,1800.0,Petrol,Manual
Volkswagen,Touran,2011,Minivan,193000.0,1400.0,Petrol,Manual
Mercedes,E Class,2015,Sedan,257125.0,3000.0,Diesel,Automatic
Nissan,Almera,2004,Hatchback,265000.0,1500.0,Petrol,Manual
Volkswagen,Jetta,2006,Sedan,120000.0,2500.0,Metan/Propan,Automatic
Volkswagen,Vento,1995,Sedan,123456.0,1800.0,Metan/Propan,Manual
Renault,Megane,2011,Universal,129000.0,1500.0,Diesel,Automatic
Volkswagen,Passat,1999,Universal,231765.0,1900.0,Diesel,Manual
Hyundai,Matrix,2007,Hatchback,111000.0,1500.0,Diesel,Manual
Mazda,626,1993,Sedan,284532.0,2000.0,Petrol,Manual
BMW,5 Series,2005,Sedan,255678.0,3000.0,Diesel,Automatic
Volvo,XC90,2018,Crossover,70800.0,2000.0,Petrol,Automatic
Jeep,Grand Cherokee,1998,SUV,324000.0,3964.0,Metan/Propan,Automatic
Vaz,2104,2002,Universal,230000.0,1500.0,Petrol,Manual
Mazda,3,2006,Hatchback,140000.0,1600.0,Petrol,Automatic
Opel,Vectra,2000,Sedan,3000.0,1800.0,Metan/Propan,Manual
Volkswagen,Caddy,2015,Combi,190000.0,1600.0,Diesel,Manual
BMW,5 Series,2011,Sedan,280000.0,1995.0,Diesel,Automatic
Toyota,Aygo,2017,Hatchback,44000.0,1000.0,Petrol,Manual
Volkswagen,Polo,1999,Coupe,1111.0,1896.0,Diesel,Manual
Nissan,Qashqai,2015,SUV,172500.0,1500.0,Diesel,Manual
Opel,Vivaro,2009,Minivan,250000.0,2500.0,Diesel,Manual
Toyota,Camry,2015,Sedan,200000.0,2400.0,Plug-in Hybrid,Automatic
Mercedes,GLE,2016,SUV,26354.0,3000.0,Petrol,Automatic
BMW,X5,2009,SUV,171000.0,3000.0,Diesel,Automatic
Volkswagen,Passat,2014,Universal,126000.0,1400.0,Metan/Propan,Automatic
Opel,Corsa,2007,Combi,205000.0,1227.0,Petrol,Manual
Lexus,RX Series,2016,SUV,154800.0,2494.0,Hybrid,Automatic
Renault,Megane,2015,Universal,133000.0,1500.0,Diesel,Manual
Renault,Scenic,2017,Minivan,89000.0,1461.0,Diesel,Manual
Honda,CR-V,2004,Universal,425870.0,2000.0,Petrol,Manual
Volkswagen,Touran,2011,Minivan,210000.0,1400.0,Metan/Propan,Automatic
Toyota,Corolla,2007,Hatchback,300000.0,1400.0,Diesel,Manual
BMW,5 Series,2001,Sedan,229000.0,2171.0,Petrol,Manual
Toyota,Carina,1993,Sedan,380000.0,1600.0,Petrol,Manual
Honda,Civic,2016,Coupe,51000.0,1498.0,Petrol,Automatic
Seat,Ibiza,2011,Hatchback,98000.0,1200.0,Diesel,Manual
Mercedes,Vito,2000,Minivan,350000.0,2200.0,Diesel,Manual
Honda,Jazz,2011,Hatchback,134000.0,1400.0,Hybrid,Automatic
Honda,Jazz,2008,Hatchback,127500.0,1339.0,Petrol,Automatic
Toyota,Camry,2016,Sedan,56000.0,2500.0,Hybrid,Automatic
Volkswagen,Sharan,2011,Universal,141000.0,1400.0,Petrol,Manual
Volkswagen,Touareg,2004,SUV,250000.0,2500.0,Diesel,Automatic
Renault,Clio Symbol,2011,Sedan,123000.0,1149.0,Petrol,Manual
Rare,H2,2004,Crossover,206744.0,600.0,Metan/Propan,Automatic
Land Rover,Range Rover,2010,SUV,230000.0,3600.0,Diesel,Automatic
Dacia,Duster,2011,Crossover,191500.0,1500.0,Diesel,Manual
Opel,Vectra,1989,Sedan,180000.0,1800.0,Petrol,Manual
Mercedes,C Class,2008,Sedan,222000.0,3000.0,Metan/Propan,Automatic
Nissan,Qashqai,2015,Crossover,135000.0,1598.0,Diesel,Automatic
Nissan,Murano,2004,Crossover,200000.0,3500.0,Metan/Propan,Automatic
Mercedes,B Class,2016,Hatchback,148000.0,1500.0,Diesel,Automatic
Mitsubishi,Outlander,2003,Crossover,208367.0,2000.0,Petrol,Manual
Land Rover,Range Rover,1999,SUV,290000.0,4600.0,Metan/Propan,Automatic
Renault,Kadjar,2017,Crossover,140000.0,1500.0,Diesel,Automatic
Skoda,Fabia,2011,Hatchback,167420.0,1200.0,Diesel,Manual
BMW,3 Series,2001,Universal,400000.0,1951.0,Diesel,Manual
Nissan,Qashqai,2011,Crossover,174000.0,1500.0,Diesel,Manual
Dacia,Logan,2008,Sedan,165000.0,1400.0,Metan/Propan,Manual
Ford,F-150,2018,Pickup,57000.0,3000.0,Diesel,Automatic
Volkswagen,Jetta,2014,Sedan,80000.0,1398.0,Hybrid,Automatic
Fiat,Scudo,2000,Pickup,245690.0,1900.0,Diesel,Manual
Volvo,S40,1991,Sedan,500000.0,1800.0,Petrol,Manual
Nissan,Juke,2016,Crossover,45023.0,1599.0,Petrol,Automatic
Dacia,Logan Mcv,2008,Minivan,286000.0,1461.0,Diesel,Manual
Mercedes,B Class,2017,Hatchback,145723.0,1500.0,Diesel,Automatic
Nissan,Qashqai,2014,Crossover,156496.0,1500.0,Diesel,Manual
Nissan,Qashqai,2017,Crossover,39000.0,1500.0,Diesel,Manual
Ford,Focus,2012,Hatchback,125000.0,100.0,Petrol,Manual
Volkswagen,Transporter,1986,Minivan,100000.0,2400.0,Diesel,Manual
Citroen,Jumpy,2000,Minivan,250000.0,2000.0,Diesel,Manual
Hyundai,Santa FE,2014,Crossover,80000.0,2000.0,Petrol,Automatic
Dacia,Duster,2014,Crossover,145000.0,1500.0,Diesel,Manual
KIA,Sephia,1998,Sedan,277345.0,1500.0,Petrol,Manual
Lexus,NX Series,2016,Crossover,121986.0,2494.0,Hybrid,Automatic
Honda,CR-V,2018,SUV,57330.0,1500.0,Petrol,Automatic
Audi,A5,2015,Sedan,188000.0,2000.0,Diesel,Automatic
Renault,Kadjar,2016,Crossover,182000.0,1500.0,Diesel,Automatic
Nissan,Primera,2004,Universal,1111.0,1600.0,Petrol,Manual
Volkswagen,Vento,1993,Sedan,180000.0,1800.0,Metan/Propan,Manual
Mazda,6,2007,Universal,329000.0,1996.0,Diesel,Manual
BMW,5 Series,1994,Sedan,26000.0,2000.0,Petrol,Manual
KIA,Ceed,2010,Sedan,175000.0,1400.0,Metan/Propan,Manual
Renault,Grand Scenic,2013,Minivan,253300.0,1500.0,Diesel,Automatic
Audi,A8,2006,Sedan,274000.0,4200.0,Petrol,Automatic
Ford,Fusion,2016,Sedan,122000.0,2000.0,Plug-in Hybrid,Automatic
Skoda,Fabia,2007,Hatchback,221104.0,1422.0,Diesel,Manual
Volkswagen,Passat CC,2012,Sedan,91000.0,2000.0,Petrol,Automatic
Daewoo,Tacuma,2001,Sedan,123158.0,1800.0,Metan/Propan,Manual
Audi,A5,2012,Coupe,98074.0,2000.0,Petrol,Automatic
Ford,Fusion,2007,Hatchback,180000.0,1400.0,Petrol,Manual
Hyundai,i30,2010,Universal,203000.0,1400.0,Petrol,Manual
Dacia,Duster,2017,SUV,120000.0,1500.0,Diesel,Manual
Nissan,Qashqai,2007,Crossover,205000.0,1500.0,Diesel,Manual
Opel,Corsa,2013,Hatchback,113000.0,1400.0,Petrol,Automatic
Renault,Megane,2016,Universal,141000.0,1500.0,Diesel,Manual
Rare,MDX,2001,Crossover,300000.0,3500.0,Petrol,Automatic
Audi,A4,2010,Universal,14000.0,1800.0,Petrol,Manual
Toyota,Auris,2009,Hatchback,156000.0,1400.0,Diesel,Automatic
Volkswagen,Jetta,2017,Sedan,125423.0,1400.0,Petrol,Manual
Opel,Corsa,2015,Hatchback,11000.0,1300.0,Diesel,Manual
Opel,Combo,1996,Combi,250000.0,1400.0,Petrol,Manual
Volkswagen,Passat,2011,Universal,186000.0,1390.0,Petrol,Manual
Skoda,Superb,2009,Sedan,221295.0,1800.0,Petrol,Manual
Mercedes,C Class,1995,Sedan,220000.0,1800.0,Petrol,Automatic
Skoda,Octavia,2009,Universal,234500.0,1400.0,Petrol,Manual
Skoda,Fabia,2004,Universal,170000.0,1400.0,Petrol,Manual
BMW,5 Series,2015,Sedan,160000.0,1997.0,Diesel,Automatic
Skoda,Fabia,2010,Universal,180000.0,1200.0,Diesel,Manual
Volkswagen,Vento,1996,Sedan,243518.0,1800.0,Petrol,Manual
Vaz,2101,1973,Sedan,55500.0,1000.0,Petrol,Manual
Volkswagen,Golf Plus,2008,Sedan,12341.0,1400.0,Diesel,Manual
Volkswagen,Golf,1992,Hatchback,125630.0,1600.0,Diesel,Manual
Hyundai,Getz,2008,Hatchback,67000.0,1400.0,Petrol,Manual
Renault,Kadjar,2017,Crossover,160000.0,1500.0,Diesel,Automatic
Renault,Megane,2010,Sedan,300000.0,1499.0,Diesel,Manual
Renault,Megane,2005,Sedan,392939.0,1500.0,Diesel,Manual
Volvo,S60,2014,Sedan,112200.0,1969.0,Petrol,Automatic
Audi,A6,2017,Sedan,45000.0,3000.0,Diesel,Automatic
Renault,Clio,2007,Sedan,150000.0,1400.0,Diesel,Automatic
Mercedes,Citan,2013,Minivan,189842.0,1490.0,Diesel,Manual
BMW,4 series,2019,Sedan,28000.0,1800.0,Diesel,Automatic
Lexus,NX Series,2017,Crossover,141000.0,2500.0,Hybrid,Automatic
Mitsubishi,Pajero,2001,SUV,290000.0,3500.0,Petrol,Automatic
Volkswagen,Touran,2005,Universal,200500.0,2000.0,Petrol,Manual
Opel,Astra,2011,Universal,167000.0,1300.0,Diesel,Manual
Opel,Corsa,2012,Hatchback,161000.0,1300.0,Diesel,Manual
Peugeot,Partner,2004,Microvan,300000.0,2000.0,Diesel,Manual
Hyundai,Santa FE,2011,SUV,201000.0,2200.0,Diesel,Automatic
Toyota,C-HR,2019,Crossover,45000.0,1798.0,Hybrid,Automatic
Skoda,Superb,2010,Hatchback,156000.0,1800.0,Petrol,Manual
Mazda,6,2008,Sedan,220000.0,1800.0,Petrol,Manual
Audi,A4,2016,Universal,185000.0,2000.0,Diesel,Automatic
Toyota,Auris,2008,Hatchback,210000.0,1400.0,Diesel,Manual
Ford,Mondeo,2016,Sedan,80000.0,2000.0,Hybrid,Automatic
Toyota,Avensis,2009,Minivan,221000.0,2000.0,Petrol,Automatic
Volkswagen,Transporter,2003,Minivan,271854.0,1900.0,Diesel,Manual
Hyundai,Getz,2006,Hatchback,220000.0,1500.0,Metan/Propan,Manual
BMW,3 Series,1993,Coupe,3331.0,1600.0,Petrol,Manual
BMW,3 Series,2007,Sedan,298153.0,2000.0,Diesel,Manual
Dacia,Logan,2006,Sedan,303000.0,1390.0,Metan/Propan,Manual
Nissan,Qashqai,2017,SUV,144400.0,1500.0,Diesel,Manual
Mercedes,E Class,2017,Sedan,57000.0,2000.0,Diesel,Automatic
Dacia,Logan Mcv,2013,Universal,180000.0,899.0,Petrol,Manual
Renault,Megane,2013,Universal,265709.0,1500.0,Diesel,Manual
Ford,Escape,2020,SUV,9500.0,1500.0,Petrol,Automatic
Nissan,Juke,2012,Crossover,19000.0,1500.0,Diesel,Manual
Renault,Scenic,2017,Microvan,148000.0,1500.0,Diesel,Automatic
Mercedes,E Class,2011,Sedan,131313.0,2200.0,Diesel,Automatic
Volkswagen,Passat,2017,Sedan,121000.0,1800.0,Petrol,Automatic
Vaz,2111,2007,Universal,185000.0,1600.0,Petrol,Manual
Volkswagen,Tiguan,2009,Crossover,97886.0,2000.0,Petrol,Automatic
Opel,Astra,2009,Universal,250000.0,1300.0,Diesel,Manual
Mercedes,G Class,2006,SUV,198000.0,4000.0,Diesel,Automatic
BMW,5 Series,1989,Sedan,300000.0,2500.0,Petrol,Manual
Subaru,Forester,2010,SUV,146000.0,1994.0,Petrol,Automatic
Toyota,Auris,2013,Hatchback,100000.0,1400.0,Diesel,Manual
Lexus,IS Series,2013,Sedan,168000.0,2500.0,Hybrid,Automatic
Mercedes,Citan,2012,Minivan,248000.0,1500.0,Diesel,Manual
Volkswagen,Passat,2018,Sedan,13000.0,2000.0,Petrol,Automatic
Nissan,Murano,2006,SUV,156698.0,3498.0,Petrol,Automatic
Honda,CR-V,1999,SUV,5000.0,2000.0,Metan/Propan,Automatic
Audi,A6,2001,Universal,290000.0,2496.0,Diesel,Automatic
Volkswagen,Golf,2010,Universal,192955.0,1400.0,Petrol,Manual
Toyota,Auris,2014,Universal,143000.0,1800.0,Hybrid,Automatic
Volkswagen,Touareg,2009,SUV,206000.0,3000.0,Diesel,Automatic
BMW,7 Series,2006,Sedan,366007.0,3000.0,Diesel,Automatic
Fiat,Doblo,2008,Universal,125000.0,1300.0,Diesel,Manual
Opel,Astra,2007,Hatchback,181000.0,1600.0,Petrol,Manual
Volkswagen,Passat,2014,Universal,175000.0,1400.0,Diesel,Automatic
Ford,Fusion,2018,Sedan,69679.0,1500.0,Petrol,Automatic
Dacia,Lodgy,2012,Universal,158536.0,1500.0,Diesel,Manual
BMW,4 series,2015,Sedan,110000.0,1997.0,Petrol,Automatic
Opel,Ascona,1989,Sedan,1111.0,1800.0,Petrol,Manual
Hyundai,Santa FE,2015,Crossover,187414.0,2200.0,Diesel,Automatic
BMW,3 Series,2007,Sedan,200000.0,2000.0,Petrol,Automatic
Skoda,Fabia,2004,Sedan,280000.0,1400.0,Diesel,Manual
Toyota,Corolla,2017,Sedan,154000.0,1400.0,Diesel,Manual
Audi,A6,2009,Universal,186000.0,2800.0,Petrol,Automatic
BMW,7 Series,2007,Sedan,87000.0,3000.0,Petrol,Automatic
BMW,X5,2001,Crossover,290000.0,3000.0,Metan/Propan,Manual
Opel,Astra,2011,Universal,184300.0,1300.0,Diesel,Manual
Nissan,NV200,2011,Minivan,207822.0,1500.0,Diesel,Manual
Honda,CR-V,2010,SUV,190000.0,2000.0,Petrol,Automatic
Rare,Altele,2006,Universal,100000.0,1900.0,Diesel,Manual
Volkswagen,Caddy,2002,Combi,360000.0,1900.0,Diesel,Manual
Volkswagen,Sharan,1999,Minivan,345000.0,1900.0,Diesel,Manual
Nissan,Qashqai,2017,Crossover,44000.0,1500.0,Diesel,Manual
Peugeot,106,1996,Hatchback,20000.0,100.0,Petrol,Manual
Lexus,RX Series,2008,Crossover,189149.0,3311.0,Hybrid,Automatic
Volkswagen,Touran,2007,Universal,251663.0,1900.0,Diesel,Automatic
Toyota,Corolla,2005,Universal,270000.0,1400.0,Diesel,Manual
Mazda,6,2006,Sedan,367000.0,1800.0,Metan/Propan,Manual
Renault,19,1990,Sedan,2408.0,1400.0,Petrol,Manual
Mercedes,M Class,2012,SUV,153000.0,2200.0,Diesel,Automatic
Opel,Astra,2005,Sedan,163000.0,1600.0,Metan/Propan,Manual
Toyota,Highlander,2015,Crossover,54000.0,3500.0,Metan/Propan,Automatic
Vaz,2121niva,2011,SUV,124000.0,1700.0,Petrol,Manual
Mercedes,Vaneo,2006,Minivan,198000.0,1700.0,Petrol,Manual
Audi,80,1995,Universal,308000.0,1600.0,Petrol,Manual
Audi,Q5,2017,Crossover,27000.0,2000.0,Diesel,Automatic
Mercedes,S Class,1996,Sedan,370000.0,3500.0,Diesel,Automatic
Skoda,Yeti,2008,Crossover,190533.0,1600.0,Metan/Propan,Manual
Renault,Megane,2011,Universal,140000.0,1400.0,Petrol,Manual
Volkswagen,Passat,1992,Sedan,12345.0,1800.0,Metan/Propan,Manual
Renault,Trafic,2005,Microvan,310000.0,1900.0,Diesel,Manual
Skoda,Octavia,2011,Hatchback,250000.0,1600.0,Petrol,Manual
Toyota,Rav 4,2006,SUV,260000.0,2000.0,Petrol,Automatic
Volkswagen,Passat,2015,Sedan,151555.0,1800.0,Petrol,Automatic
BMW,5 Series,2001,Sedan,209000.0,2000.0,Petrol,Manual
Opel,Agila,2011,Hatchback,105000.0,1200.0,Petrol,Automatic
Mercedes,S Class,2012,Sedan,175000.0,2200.0,Diesel,Automatic
Nissan,Almera,1997,Sedan,87000.0,1600.0,Petrol,Manual
Renault,Scenic,2017,Universal,22000.0,1500.0,Diesel,Automatic
Nissan,Qashqai,2011,Crossover,129242.0,2000.0,Petrol,Automatic
Mercedes,E Class,2007,Sedan,280000.0,2200.0,Diesel,Automatic
Ford,Kuga,2017,Crossover,75200.0,1500.0,Diesel,Manual
Nissan,Almera,2005,Sedan,89000.0,1500.0,Diesel,Manual
Audi,100,1993,Sedan,385213.0,2000.0,Petrol,Manual
Renault,Megane,2007,Universal,125333.0,1500.0,Diesel,Manual
Nissan,X-Trail,2018,SUV,58100.0,1600.0,Diesel,Automatic
Audi,A4,1998,Sedan,230000.0,1800.0,Petrol,Manual
Opel,Astra,2011,Universal,141000.0,1400.0,Petrol,Manual
KIA,Soul,2016,Hatchback,35648.0,100.0,Electric,Automatic
BMW,3 Series,2015,Sedan,240000.0,1995.0,Diesel,Automatic
Subaru,Trezia,2011,Universal,150000.0,1400.0,Diesel,Automatic
GAZ,Siber,2005,Roadster,222111.0,2000.0,Petrol,Manual
Honda,FR-V,2005,Minivan,260000.0,1700.0,Petrol,Manual
BMW,7 Series,1999,Sedan,277000.0,3900.0,Diesel,Automatic
Volvo,400 Series,1997,Sedan,300000.0,1800.0,Petrol,Manual
Toyota,Yaris,2001,Hatchback,300000.0,100.0,Petrol,Manual
Subaru,Trezia,2011,Hatchback,175500.0,1400.0,Petrol,Manual
Mercedes,E Class,2000,Universal,350000.0,2700.0,Diesel,Manual
Land Rover,Range Rover Evoque,2016,SUV,175000.0,2200.0,Diesel,Automatic
Nissan,Qashqai,2015,Crossover,156000.0,1500.0,Diesel,Manual
